weeks,01001,01002,01003,01004,01051,01053,01054,01055,01056,01057,01058,01059,01060,01061,01062,02000,03101,03102,03103,03151,03153,03154,03155,03157,03158,03159,03241,03251,03252,03254,03255,03256,03257,03351,03352,03353,03354,03355,03356,03357,03358,03359,03360,03361,03401,03402,03403,03404,03405,03451,03452,03453,03454,03455,03456,03457,03458,03459,03460,03461,03462,04011,04012,05111,05112,05113,05114,05116,05117,05119,05120,05122,05124,05154,05158,05162,05166,05170,05314,05315,05316,05334,05358,05362,05366,05370,05374,05378,05382,05512,05513,05515,05554,05558,05562,05566,05570,05711,05754,05758,05762,05766,05770,05774,05911,05913,05914,05915,05916,05954,05958,05962,05966,05970,05974,05978,06411,06412,06413,06414,06431,06432,06433,06434,06435,06436,06437,06438,06439,06440,06531,06532,06533,06534,06535,06611,06631,06632,06633,06634,06635,06636,07111,07131,07132,07133,07134,07135,07137,07138,07140,07141,07143,07211,07231,07232,07233,07235,07311,07312,07313,07314,07315,07316,07317,07318,07319,07320,07331,07332,07333,07334,07335,07336,07337,07338,07339,07340,08111,08115,08116,08117,08118,08119,08121,08125,08126,08127,08128,08135,08136,08211,08212,08215,08216,08221,08222,08225,08226,08231,08235,08236,08237,08311,08315,08316,08317,08325,08326,08327,08335,08336,08337,08415,08416,08417,08421,08425,08426,08435,08436,08437,09161,09162,09163,09171,09172,09173,09174,09175,09176,09177,09178,09179,09180,09181,09182,09183,09184,09185,09186,09187,09188,09189,09190,09261,09262,09263,09271,09272,09273,09274,09275,09276,09277,09278,09279,09361,09362,09363,09371,09372,09373,09374,09375,09376,09377,09461,09462,09463,09464,09471,09472,09473,09474,09475,09476,09477,09478,09479,09561,09562,09563,09564,09565,09571,09572,09573,09574,09575,09576,09577,09661,09662,09663,09671,09672,09673,09674,09675,09676,09677,09678,09679,09761,09762,09763,09764,09771,09772,09773,09774,09775,09776,09777,09778,09779,09780,10041,10042,10043,10044,10045,10046,11001,11002,11003,11004,11005,11006,11007,11008,11009,11010,11011,11012,12051,12052,12053,12054,12060,12061,12062,12063,12064,12065,12066,12067,12068,12069,12070,12071,12072,12073,13003,13004,13071,13072,13073,13074,13075,13076,14511,14521,14522,14523,14524,14612,14625,14626,14627,14628,14713,14729,14730,15001,15002,15003,15081,15082,15083,15084,15085,15086,15087,15088,15089,15090,15091,16051,16052,16053,16054,16055,16056,16061,16062,16063,16064,16065,16066,16067,16068,16069,16070,16071,16072,16073,16074,16075,16076,16077
2016-KW01,0.9268861669,3.2128835874,2.8871185959,1.2869851944,1.5633259675,2.3627595792,1.8958439408,2.1288634619,3.4407284046,1.5118358241,3.1819585011,2.1063040612,3.1808771722,1.9877426085,3.0057721298,21.5516826892,2.6361744062,1.3938607634,1.3135869893,1.8525531814,1.7575993402,0.9761500542,1.5638560186,1.4097400773,1.5765834495,3.6147156776,12.767331522,2.427558892,1.7192169464,2.939719232,0.7580934958,1.4355070304,1.8183489916,2.0383667913,2.1061450404,2.9486149804,0.5176047347,2.2200883107,1.1947048709,2.174222776,1.4803654363,2.137609472,0.9855003256,1.4400913872,0.964197833,0.5352133608,2.4938721971,1.7393427175,0.9552503938,1.3007489028,2.0149321165,2.0539141292,4.1442706275,1.3381089283,1.5867546627,2.078540771,1.3726888143,4.2036679606,1.4806834763,1.241351568,0.7504347617,6.2921666083,1.1982986839,6.9432678966,5.8886747585,6.3288302878,2.4044846788,3.6506836249,1.9595572929,2.6831875053,1.1726119198,1.6846192127,3.8831916625,4.3218530297,6.0237144582,5.185595674,3.6059179818,4.8947438431,3.4149190692,12.733066363,1.7291973468,6.7414384755,4.2525495065,4.9353889224,2.3218282442,2.825836246,3.7801669624,3.7405018264,6.7802634859,1.2446790326,2.7831179753,4.4853616599,4.3565269955,3.2064287577,6.5430220355,5.1535587746,3.2392793165,4.1246948039,4.1306725843,3.1039712573,1.6512631083,3.846543236,3.7484408298,3.2354721603,4.7531578453,6.5051875798,2.7329827666,2.051098853,1.6619961946,3.8916421537,3.0752253847,5.135432003,1.5784114982,3.2412829527,3.6401917385,4.6177729411,1.6690248057,8.2491689872,1.4682223888,2.9431010239,3.7249981937,3.2720735461,3.2944858417,2.9334717809,5.1548216338,2.6462197284,1.0227318245,4.2999436225,2.1157345141,3.2218601887,3.1115875857,3.2832015,1.8246825653,2.7448641165,1.2789693509,2.4051538662,2.7869522859,1.2831402909,2.806335958,2.0673611288,1.6746434507,1.2177790907,1.2043520025,1.3617801505,1.3671443653,1.8159743167,0.8565682517,0.6558340873,2.5525744753,2.0719408547,1.2396282086,1.4466383023,2.2785586956,1.4621644461,1.4822537652,1.0391425115,0.6440985347,1.5672106494,0.5135762698,1.0527226844,0.635146463,1.9138130043,2.263658029,0.711507073,0.5758856272,0.5359024486,1.170461181,0.3649789241,1.6538981703,1.5569652259,0.9446703746,1.3591298463,1.2658980425,0.7516161358,1.1755166492,2.2121493055,2.6598860164,1.1646881626,7.2476137703,4.5331645853,5.9006952321,2.6992622913,6.1446989443,4.628542467,1.3121240246,3.7260921433,1.3208653796,2.0455908511,1.6971193595,1.6888928169,3.4506299497,0.7231472095,3.4337952054,5.110390589,2.4266942334,1.8427105994,3.3784780171,1.6663486532,6.5084388348,1.6040300133,1.6533667938,2.2384754677,1.3845045308,2.7075855636,3.0555813171,1.8780868833,5.2252561607,1.6138619974,2.2271474042,1.7590835056,3.1389963922,3.0019616465,1.9374643327,3.4538964402,2.5288323734,2.1341064408,1.6089065777,2.1968338634,2.5223033452,2.2588026654,3.1330172931,1.5285009472,1.7115900318,17.1450741918,0.9592530179,1.3074336347,1.107615823,1.4796611088,2.0413576391,1.4737396642,1.8290045405,1.5831396488,2.0111534368,2.4463760634,0.9316037079,1.4060568153,1.0476977037,1.2002917156,3.6405131024,1.0151625502,1.3260540296,2.876881148,1.5757505962,2.007209791,1.4190691546,0.8897772369,0.5414468801,0.4997628725,1.2467144683,0.828803642,1.2718181618,1.7953019304,2.5923197752,0.8182766281,1.2680865371,1.1992905539,1.0074872662,0.448940612,1.5757446358,0.4504884007,1.0920214159,1.4929126421,1.5432048431,1.2969655856,2.1667581995,1.8360801998,1.2152997273,0.8029684608,0.92200496,0.435402854,0.4789950885,1.6956504328,1.1012126816,0.9194865147,1.2218864016,1.1642429096,0.716780516,1.2054935999,0.7064655307,0.7766456224,0.5877165782,1.1686576593,1.4768517805,6.1610155449,0.4315440046,2.2261628074,1.4273487109,1.2294344718,2.0853255556,1.0530407228,1.4785479795,0.996239369,0.7334668465,0.5589389011,1.3358601519,1.8393546542,1.2404126983,0.993987263,0.8944570239,0.9514385984,1.6575662061,1.4863716832,1.2172642683,1.854658184,3.5122243684,0.4572731694,0.7158900157,0.4589587706,1.5404167205,2.6242162255,1.0024092768,1.45665645,1.960352378,0.8582856474,1.4657781538,1.4965216964,1.4025206517,1.777460069,3.4940890033,1.2489784893,1.4203943126,2.6740022,1.822489429,0.9377524133,4.0024236204,2.9454756996,4.2429653944,3.8960628638,2.6138859889,3.4113371694,4.3089076366,4.0082085603,2.8053122827,2.7156199789,3.3550082323,2.9831749601,0.9071526486,1.0645324489,0.6169169906,1.8213961819,2.048915001,2.0554407095,1.4015890586,1.9877094879,2.3269486367,2.3592552118,1.186934175,2.0434447648,1.2013365891,2.6919335137,0.8249129964,1.3859250922,2.0416273147,1.2814546931,2.4947447962,1.0141978372,2.7755698917,2.8577850093,2.6798209538,1.8099634248,2.8113079342,2.4008438092,2.7590697432,4.0905423023,3.586585993,2.5968498339,4.1517762936,6.5378254309,3.8198036219,3.770674225,2.7329483373,2.6086006269,6.6439377101,2.886072402,2.2471366672,0.8746539362,2.9654238689,2.5245329226,0.9036058729,2.3187658286,1.8335769908,2.0892950531,2.4759110657,0.9683687496,1.4818496033,2.1187346536,2.357586173,1.2127057606,1.4985418884,2.3854826408,1.0044659234,1.1695375617,0.3774883651,0.8296683015,0.5989114692,1.2184999705,0.902142905,1.4697065559,1.2494025324,0.8129548148,1.6041678317,1.8780033922,0.8907631523,0.6819766981,1.1573037517,0.8726503075,0.5990433331,1.7379777929,0.8960684073,1.0205645324,1.0571221887,0.9711462684
2016-KW02,1.1981480071,2.7041292941,2.9760682063,0.9706838072,1.3800524674,2.4576446465,1.9988801402,2.6644224888,4.094108464,1.3298659281,3.1087394629,2.495070132,3.6971418756,1.6573698306,3.5301400463,24.3067792428,3.6009818987,1.3659117753,1.2803303494,2.1003794944,2.0151696069,1.5408928285,1.380569092,1.3740490795,1.8387365612,4.2636908091,15.2586931936,3.2539538867,1.8267248701,3.4547494762,0.8862646111,1.4028336969,2.0707112453,1.8430664963,2.4949151338,3.6181240822,0.5045003265,3.0554059265,1.31182211,2.1301870141,1.4428864051,2.2308547883,0.9605499937,1.4036319857,0.7960927236,0.6690272261,2.154355522,2.5794915992,1.082099994,2.0046377485,2.2586473933,2.156618382,4.6471546721,1.4589355206,1.6976161973,2.0332574316,1.7800281688,4.6977082243,1.4431963933,0.9225355387,0.5877415845,6.8770255524,1.315324941,8.1047689893,7.9647299949,7.9406396886,3.0804297948,3.1381853411,2.7978008946,2.9209942438,1.5850166909,2.8208817494,4.8200978698,5.4170374549,7.0721421578,5.9495042395,4.704548121,8.6022879352,5.6862875926,15.5383736698,1.8327826225,8.066423416,3.1500370735,5.9893502928,2.2703854896,2.9053274078,4.0012109553,3.6641518509,7.5037991412,1.5078951412,4.4810257316,6.4642610538,6.7624304881,3.5893624057,10.2088359651,6.9498270872,4.1961577184,4.4770403456,4.7702550192,2.7416684617,1.7604914638,4.6370131952,3.6645499024,3.5956505973,4.8022040944,8.116202027,2.9768687795,2.2975684853,1.914646914,4.540946192,3.7415290275,6.7921351088,1.5421201665,3.3139260664,4.5905900503,6.4276059665,2.3635898661,9.9670643798,1.4347207626,3.1633174572,3.8000748226,3.1929030446,3.3694519705,3.0175778566,5.1900288107,2.8776224344,1.1442029855,4.9425804998,2.0658395539,4.1718396179,2.8927860572,3.0673951136,2.6626708569,2.53167711,1.1028950304,2.204237422,3.0221319625,1.5453826672,2.5952626129,2.0186908384,1.7796098835,1.7800744164,1.321225029,1.6220315787,2.0693522626,1.7736685001,0.9822462521,1.5234146231,3.2321102893,2.0231546241,1.9487344644,1.4136831333,2.8139977994,1.4324861732,1.1573387055,1.0128340911,0.7751557238,1.5275329026,0.7953020356,1.4681627306,0.6227361828,2.6058506265,3.0905325973,0.8445276244,0.7123397664,0.5223347861,1.14816808,0.3557385981,1.6193656967,2.8474937008,0.7770596553,1.9141765653,1.6796110527,0.8799512543,1.2931196779,2.1708233112,3.1930108664,1.5809635246,6.9314386525,4.4294064749,5.9060088496,2.7782880042,6.4422331918,4.809757829,1.4262685365,4.0775193387,1.1437303549,2.2885299314,1.6614926463,1.653474383,3.6616670477,0.5611448705,3.7926226147,5.7288390544,3.3968052269,1.9470919884,4.3281622682,1.6278309928,8.4251091235,1.7181241571,1.906235989,2.3328371019,1.2057583321,2.9411046157,3.4276541029,1.8342085543,5.4060442293,1.429309053,2.6128540426,1.5745239129,2.9158309613,2.4985473503,1.8920826998,3.2300985217,3.0579351907,2.2311104446,1.4281490852,2.2922497611,2.4694550776,2.4963437953,3.7941877912,1.4934732202,1.6755969576,17.9302875208,0.9423071858,1.4253668559,1.5216661159,1.7405980654,2.1480497567,1.8785206552,1.3516165184,1.6940927156,2.1112702738,2.9775664822,1.6448383659,1.3741290685,1.0211726905,1.169903433,4.8746215105,0.9894612444,1.2924817521,3.3971722908,1.3921625354,1.8126982985,1.8252342601,0.8709203588,0.8224670225,0.4871101619,1.6572431396,0.8078204654,1.2396189904,2.0482476698,1.9519124817,1.092288162,1.383345949,1.1725975864,1.2767084691,0.4375745924,1.8305790223,0.4390832136,1.3591024327,1.3114218292,1.3604407565,0.976741537,1.9682073433,1.5022071489,0.9008132515,1.0773675481,0.9023321512,0.4243795883,0.4668681794,1.8037549969,1.3680609984,1.1909356683,1.190951376,1.1384372577,0.6986334841,0.7438913122,1.1306719218,0.9043470501,0.4291429951,1.139070258,1.4431316684,5.5812920993,0.4206184257,2.32450615,1.3912119094,1.345672448,2.1872345417,1.3211086333,1.4447849333,1.1183812486,0.7148973588,0.9868802994,1.4494036964,1.9401510144,1.0653145407,0.9724920504,1.16653986,1.0747147126,1.770304968,1.7471387486,1.3338103553,1.9587370951,2.9922215563,0.445696189,0.6977655617,0.4473391312,1.6524514122,2.9998700947,1.1243949433,1.4234476327,2.209119478,1.4260124392,1.4286684261,1.4586336185,1.6617406375,2.1782216224,4.1424481175,1.2210275517,2.2686181559,3.6525319427,2.0784168377,1.503467307,4.641582987,3.9024524865,5.1707630771,4.5452549911,2.8461072828,4.0691313228,4.6602593945,4.0687750528,3.1800512597,3.3836879433,3.8705343738,4.2412654495,0.8878558799,1.037581234,0.6012982418,2.0700112975,2.0007117268,1.8633781098,1.9629007694,1.9447257634,2.4227403466,2.7452872031,1.1568840703,1.8480158864,1.0272277266,2.3400624395,0.804028321,1.9439633951,1.8499144447,1.3963756488,3.0283806094,1.2832491414,3.0000277825,3.0948413855,3.06140702,1.9151738899,3.0422010123,2.7858228739,3.4297076394,4.8821748032,4.5346714904,2.6821383618,4.8018343987,6.9801108015,4.6219605131,4.4377208062,2.9621552825,3.5741062301,7.8166870557,3.5534949244,2.783371296,1.1472381347,2.7539928154,2.6079823345,1.0280929963,2.2747406157,2.0818837214,2.3347976446,2.5642614332,1.2385803346,1.5916970856,2.3634919268,2.4526022367,1.1820031874,1.4642726553,2.4761224308,1.1263995244,1.5820201516,0.6626595257,0.6649691386,0.4400544627,1.1913206842,1.1740311583,1.8782596266,1.8108972301,0.939736982,1.7182584931,1.9888312185,0.7245172355,0.9594389988,1.2753678918,1.145285232,0.5838770945,1.4139284124,0.8733822755,0.9983964641,1.7671790442,1.8307439065
2016-KW03,1.0323919761,3.3903341317,3.2272567987,1.249596518,1.646899257,2.5647768666,1.816421322,2.6229512506,4.3255021752,2.4846610365,3.3465803935,2.4536047531,3.1977314969,1.3342177891,3.0377399577,27.4813768814,3.6983717421,1.0488393716,1.2536234535,2.0636203633,2.1350582992,1.3750408278,1.7952220143,1.788837996,1.5188548059,4.7871809474,14.4302536785,2.915131801,1.7956739984,3.8402432404,0.8713044219,1.3770981839,2.1859146312,2.3958889011,2.6012698848,2.5326210708,0.6417936854,1.9851676371,1.8792526978,2.0963328672,1.4127886973,3.0747487401,1.0883304262,1.8178038315,1.0751205563,0.806415387,2.1199972471,2.3990285486,1.510032276,1.684822129,2.9576714418,2.2700297882,6.2079445855,1.7347170788,3.1474275743,2.5891660695,1.6056611932,5.806939417,2.2999936711,1.3467427594,0.7232985729,7.9407975231,1.5870486573,9.899649258,6.5352465338,9.1512026837,3.3294414737,3.3789387813,2.7641277029,2.4342470937,1.4147175514,2.4946200153,4.4521337207,4.913491794,7.8608974977,7.4831279606,4.4973913901,7.3320095227,4.1459338946,12.6593506245,2.2415293807,7.8067737637,3.39054329,5.7448131703,2.2300801313,4.1821297618,3.2068775574,4.0488043459,8.7093673961,1.4834948624,3.6907906246,5.0766566526,7.135355939,4.2853157515,11.8613841656,10.5567086289,5.9141720694,4.2605223351,5.5823391252,3.5749071692,1.583005271,5.4518766365,4.6334082642,4.7137630703,4.5789033613,8.5875450866,2.2003757745,2.7036735716,2.1773958854,5.0657064429,3.6881702479,5.3800577795,2.2525637968,3.4031967548,4.6779175262,7.8281270517,2.1841036352,9.3721347017,1.8517708561,4.4347383017,3.3020440669,4.3123631047,3.756724986,3.2643738351,5.8420130159,3.5672617961,1.2716792915,4.4277712618,2.6175417981,4.1095048131,3.5750556362,4.1965266604,2.776106548,2.7745017251,1.6711569701,2.309602049,2.6810920732,1.3723835513,2.544653783,2.5713765826,1.598198155,1.1693092388,1.1493749231,1.5952504856,1.6003698257,2.1836483546,1.1131008657,1.0693468595,2.8937438325,2.4279303505,1.1901609701,2.1268058844,3.0685670777,1.2618419729,1.1331973411,0.9917069966,0.614696294,1.6434864183,0.490132186,1.5959349029,0.61327305,2.2770208222,2.8994095364,0.9817816912,0.4089004629,0.9548899455,0.9834545769,0.7917688493,1.5926402328,2.2320965168,1.0564845035,2.1839888132,1.3630485437,0.865122757,1.2696727421,2.8787328027,3.0032769197,1.2664587467,7.2408840776,4.0519582001,5.9412103,2.8716782925,6.4768295458,5.6069109408,1.6956780183,4.7456563181,1.267689758,2.247846098,1.6338884306,1.7738543079,3.8915009893,1.140707383,4.4667023663,6.081003681,3.3506371568,1.9135303473,4.8573610518,1.5974021846,7.7251070046,1.249414642,2.3169773048,2.5868628656,1.3284238761,3.0416788772,3.225972153,2.3907424771,5.1701477694,1.9907621911,2.4211148431,1.9886577879,3.1506423516,3.3368574071,1.7083248508,3.4654079664,3.3074160815,2.782892009,1.2540686043,2.5471221718,2.4285240168,3.0425927407,3.7362038239,1.9092977728,1.9433323419,23.0925065907,0.7818878328,1.2548711593,1.5005053337,1.5670535868,2.1173497364,1.8499161078,1.619056465,2.2570761137,2.0742839606,2.7852730725,1.4803448497,1.6446261596,1.4433223957,1.5889506989,5.6915820757,0.9688216915,1.8567890258,3.7873938438,2.3978412687,3.1052387347,2.0933750521,1.0040971557,0.5167305295,0.6247662551,1.4854373915,0.9387867414,1.5093951286,1.7204688967,2.5024644411,0.9287402813,1.505833873,1.5951154014,1.1093136956,0.5762639747,1.799447768,0.5777411217,1.4856227942,1.7275171102,1.9233304472,0.9563673128,2.5184194034,1.618688956,0.8855495938,1.2097647226,0.7392198952,0.5633442206,0.4571295948,1.6253663615,1.1987606625,1.0253300684,1.4617426964,1.4138507366,0.8318773349,0.7283741934,0.6742163012,0.7411927712,0.4201913406,1.2631268781,1.5643724854,6.0631909226,0.4118445879,2.2865986246,1.3621920874,1.4689462019,1.7087396765,1.1527876932,1.4181743525,0.9507623561,0.6999850401,0.5334240908,2.0139644162,2.3466581431,1.190909663,1.1035501144,1.0014431289,1.0558235697,1.4483239329,1.5734578262,1.3095146397,2.0727494389,3.3732564046,0.5842161572,0.683210614,0.585824819,1.6250357908,3.3913256129,1.2522844109,1.3972821388,2.4692526615,0.9669229465,1.6945011094,1.57602433,1.4863143353,1.8512584127,5.1083912892,1.1990844083,2.3902735466,3.023868897,2.9360707815,1.0427621443,4.5659228851,3.2544692983,5.9780195507,4.0352069711,3.092953287,3.8611220454,4.2956293989,3.8537197226,3.57127507,4.3654583975,3.0754000556,3.0090541366,0.8728625023,1.0159379332,0.7365724455,2.1817025348,2.2581386879,1.9758528458,1.2040317687,2.2068472915,2.8262344367,2.8499460857,1.4283860293,2.5485519679,1.0058003932,2.7382276619,0.7872567945,1.3297795981,2.1104869491,1.6664086833,2.6907370872,1.2635348378,2.9445025459,2.4601777101,3.162998581,2.0300949377,2.9928495461,2.8896362198,4.4140448844,5.9946116103,4.3240048044,3.2245117405,4.1456708776,7.1618845087,4.8564505082,3.9440228571,3.0587636913,4.2633243466,10.0645540094,3.6483485915,2.8907625089,1.2781778563,4.3295857353,3.1483758322,1.3058081801,2.5370317383,2.0455104013,2.0010416143,2.2221921852,2.2545161745,1.5620220099,2.6204049923,2.8554734307,1.7486150064,1.585072494,2.7271593571,0.958613374,1.5596004163,0.8037072587,0.9467321198,0.4308751992,1.76126486,1.0087781658,1.5575534378,1.4951229156,0.9236613962,1.6929969019,1.5180016636,0.8572211719,0.7986622631,1.8435588854,1.2762656858,0.7195146918,1.3914882266,1.150797895,1.2767311046,1.3044997497,1.0746316106
2016-KW04,1.0191472355,3.6534542388,2.3061050192,0.9419775267,1.6271209417,2.239371632,1.9393635154,2.5941682943,3.5388263613,1.5787704322,3.3061761101,2.1266496616,2.858825912,1.6103470813,3.0022955942,21.890800856,2.62421096,1.6271083154,1.2334905556,2.1859278707,1.5223329898,0.9166289585,1.6276186738,1.3237806586,1.5011328599,3.7022046635,14.4106553378,2.7362134826,1.773506407,3.2068035781,1.0094249963,1.3583175613,1.5690373223,1.7756394646,1.9777220605,3.0870608095,0.7836001564,2.105399797,1.2706355658,1.7751154813,1.3900996156,2.4536027418,1.0741873537,1.5010595612,1.0645248851,0.5025785267,2.3935128536,2.5259552746,1.3536795359,1.5189917886,2.3384056797,2.3956929369,4.2408341693,1.2771994154,1.5003427999,4.2041571549,1.4377668882,4.4247058099,1.6879547951,1.1863418808,1.0125743604,6.3755163829,1.1252319925,9.9728229496,6.3148663096,7.1434947479,3.1505399551,3.19257183,2.7430832558,2.8481589461,1.1011114951,2.0282337407,3.9543102388,4.4282705711,6.9086888957,6.8345427852,3.7146255947,6.3816242242,3.6530279099,12.9424022895,2.0700937049,6.6899798118,3.0552117171,5.229564823,3.093605678,3.1102057138,3.3141598717,3.415350499,7.1417489853,1.6151190635,4.1011989976,4.4433720376,4.4194659525,3.5192968831,10.309850294,6.0605680181,4.5502278993,3.9145543485,4.9409333327,2.6481721939,1.7096960922,4.3662312622,4.1460145902,3.7820793808,4.5253787904,6.8731048501,2.1717087615,3.721712624,2.1557684329,5.1731537565,4.3961772229,5.7666721613,1.6412866318,2.915548424,4.490700835,6.1525649762,2.162368466,10.1576483599,1.5378163506,3.8050922129,3.5599115643,3.6780118102,3.4221831427,2.9344037722,5.6361012278,2.9415414118,1.2579269162,5.1205651687,1.9970679119,3.6205191319,3.0913178272,3.2731496779,2.7548697372,2.5878361152,1.2113248158,2.7255156846,2.6480401149,1.3536786292,2.358344221,2.2492006292,2.1676445252,1.1538656596,1.4284727409,1.8738581805,1.5813387765,1.5668074307,0.8043386974,0.6158443683,3.4590603458,2.699835922,1.4719390428,1.3687700832,2.298742085,1.3936906045,1.4125549791,0.9757804106,0.7536026728,1.6204276661,0.6310390414,0.988532532,0.4579810165,2.2537934323,2.4231871863,0.678463751,0.4023336181,0.6520038817,0.9709957813,0.4915024635,1.5737332985,2.0674828558,0.8974098458,2.0201477603,1.1990505537,0.7057860906,1.2526173509,1.9698487646,2.6775000037,1.5503467713,7.2933869769,3.9902199376,6.751806454,3.1297868489,6.2473817056,5.1005477867,1.5296733246,3.8067899093,1.2506662124,2.0696384593,1.7630973377,1.6065941373,3.5481241344,0.5406158566,3.5323158906,5.2761406823,2.725060454,2.1870265323,3.7779282134,1.8726400604,7.2047376603,1.2293493279,2.2964434842,2.558659482,1.1616466959,3.6046195945,4.3777309496,2.0714674712,5.7022409982,1.9721320577,2.5376810652,1.6725049111,3.1067142746,2.2651671997,2.1272243407,3.4230953485,2.2361986974,2.1630978678,1.5314850933,2.2220004605,2.548306494,2.8649626985,3.6962128149,1.4456411302,1.4791291228,19.7840772493,0.7726661352,1.2380534767,1.0400785429,2.1436706501,2.3942431579,1.8302126561,1.3021687757,2.0920612895,2.1964202244,2.7538832625,1.0235770924,1.1818848175,1.8764835496,1.2758817723,4.3112010729,0.9532626359,1.2451973926,4.6459208194,1.936344509,1.8951605283,1.9276539567,0.8458638332,0.5084319549,0.469289647,1.3194738534,1.373380107,1.343046843,1.6961738113,1.8805034083,0.7683819145,1.1907645019,1.285282726,0.9460553637,0.5703445678,1.7772195577,0.4230197187,1.1742132749,1.4122228362,1.3106701799,1.3873430667,2.3425369341,1.4472501702,0.8746631196,0.7540071625,1.1736829969,0.4088540152,0.4497881947,1.7513768757,1.1828441017,1.0121987666,1.2961596897,1.1035938602,0.8218528236,0.7166766793,1.1097233323,0.8780676445,0.4134431608,1.0973983326,1.2483630138,5.5394942283,0.4052304511,2.1111038796,1.3403155934,1.6008040512,2.2764107694,1.4351659805,1.3987340548,0.9354933163,0.6887434345,0.5248574094,1.4031838506,2.0247558553,1.0263409104,0.9437196108,0.8399171734,0.8934242777,1.4283994297,1.2573024397,1.1430411288,2.0494673424,3.626644985,0.7269473022,0.672238385,0.5797518664,1.6056086119,2.6129819304,0.9412869981,1.3781773717,1.9999385279,1.1035079027,1.5251800628,1.8516055331,1.6145579868,1.8281981411,4.4712617646,1.0343843792,2.2264548516,2.8498748092,2.3271576973,0.8805726124,4.2150502417,3.8073221111,5.1848162527,4.2846353089,2.4648444069,4.1166814008,3.9490975677,3.8051709053,2.9421549616,3.5914819204,3.4790151643,3.1195134643,0.8621797756,1.2971787295,0.5793002599,2.0078924084,1.7855444819,1.6532350859,1.1880305509,1.8871903406,2.0569659898,2.9696311701,1.4121169767,2.5242991127,1.2872040001,2.7075934012,1.0721701582,1.162980627,1.9378205199,1.3520957826,2.2145307098,0.9523567457,2.9038850203,2.5761165942,2.3883217874,2.3050543955,3.1069043796,2.8599056242,3.4938451277,5.5087041532,3.8349095605,2.8951818459,4.3966604343,7.3811106837,4.967258425,3.6131435664,3.1717599745,2.7470967904,8.8094160087,3.6131037631,2.5667925574,0.8213215954,3.1131858428,3.1144899363,0.9972864473,2.51629912,2.4656652873,1.9722406012,2.1865042928,1.0581003753,1.5402715536,2.5949981835,2.2345136732,1.2875388612,1.4175088344,3.4405941837,0.9432182479,1.3957811113,0.3544708793,0.6406417886,0.4239554399,1.0057643044,0.9959126735,1.3904317367,1.4811173674,0.9121628597,1.6758135421,2.0920712259,0.698011385,0.7891711881,1.3842932649,0.8194401355,0.562516444,1.2270335015,1.2877651245,1.1174546071,1.1414420403,1.5070433371
